"guage"	"guageid.x"	"ag_load"	"geo_load"	"sqkm"	"ec0_10.sqkm"	"ec10_25.sqkm"	"ec25_50.sqkm"	"ec50_75.sqkm"	"ec75_90.sqkm"	"ec90_100.sqkm"	"ec75_100F.sqkm"	"ec0_75F.sqkm"	"ec0_75N.sqkm"	"ec75_100N.sqkm"	"sprg.load"	"ec75q.pct"	"ec50q.pct"	"ec.ave"	"ec.max"	"ec.75q"	"kw.ave"	"kw.max"	"kw.75q"	"ec90q.pct"	"kw75q.pct"	"bg.ave"	"flen.ave"	"facc.ave"	"bgm75q.pct"	"bgm90q.pct"	"bgm75q30p.pct"	"ec75q_kw75q.pct"	"ec75q_facc75q.pct"	"ec75q_f500m.pct"	"ec75q_bgm75q30p.pct"	"ec75q_bgm75q.pct"	"ec75q_bgm75q_kw75q.pct"	"ec75q_bgm75q_facc75q.pct"	"ec75q_bgm75q_f500m.pct"	"ec90q_bgm90q40p_kw90q_facc90q_f500m.pct"	"ec75q_bgm75q30p_kw75q_facc75q_f500m.pct"	"ec75q_bgm75q_kw75q_facc75q_f500m.pct"	"ec50q_bgm75q30p_kw50q_facc50q_f1000m.pct"	"Brock.ave"	"sar.ave"	"rock.ave"	"fs.ave"	"awc.ave"	"elev.ave"	"ppt.ave"	"pptratio.ave"	"protind.ave"	"slp.ave"	"sness.ave"	"exc.ave"	"cwd.ave"	"mlt.ave"	"rch.ave"	"sitename"	"flow_cfs"	"drainarea_sqmi"	"mean_ds_tonyr"	"mean_sum_Dsparam"	"adj_mean_ds_tonyr"	"mean_ds_conc_mgL"	"yield_tonsqmi"	"detrend_status"	"upstrmFrac"	"div_adj_load_tonsyr"	"ec0_10.pct"	"ec10_25.pct"	"ec25_50.pct"	"ec50_75.pct"	"ec75_90.pct"	"ec90_100.pct"	"ec0_75F.pct"	"ec75_100F.pct"	"ec0_75N.pct"	"ec75_100N.pct"	"sprg_load.persqkm"	"cal_tonsyr.div"	"cal_tonsyr"	"guageid.y"	"cal_tonsyrsqkm"	"cal_tonsyr.divsqkm"
9182400	9182400	11.2285650792067	10.0915542894325	122.1017	32.0184	28.9881	60.2028	0.0072	0	0	0	0	0.8973	0	0	0	5.89672379663838e-05	0.937051549107765	2.61029362678528	1.3084956407547	0.180517813679124	0.323278486728668	0.227214317768812	0	0.132093983949445	13.2688305179682	1199.34740278883	4178.24464483934	0.210122381588463	0.0641342421931881	0.216166523480017	0	0	0	0	0	0	0	0	0	0	0	0	15.2191878672527	0.260621262460799	5.36893280387106	23.6115079761769	0.134062889747474	2204.1090954782	5324.21670785123	32264.5109351335	1458.7871683686	1448.42843119776	-3330.53909282943	21458.5219042115	64747.8487905567	17091.445337741	4878.70729650121	"CASTLE CREEK BELOW CASTLE VALLEY NEAR MOAB, UT"	5.38	"58"	11172	0.615	6865	1295	"119"	"flow"	1	6865	0.262227307236509	0.237409470957407	0.493054560255918	5.89672379663838e-05	0	0	0	0	0.00734879203156058	0	0	6865	6865	9182400	56.2236234221145	56.2236234221145
9183000	9183000	0	127.306416842763	420.5033	93.0051	110.8233	101.736	36.1332	43.695	35.0352	0	0	0	0	0	0.187228494996353	0.273156952632714	2.41941597949691	16.6500606536865	2.77888870239258	0.149108455560614	0.264158546924591	0.171615522354841	0.0833173009581613	9.84534485222827e-05	36.3275653923541	809.141320261998	3934.99525449583	0.237602415962015	0.090397388082329	0.810747026242125	4.28058471836012e-06	0.0473732310780914	0.0473732310780914	0.16672021361069	0.101884337174048	2.14029235918006e-06	0.0320594392481581	0.0561955161826316	0	0	0	0.018757522235854	15.520191413144	0.463779177163449	2.37010063207678	41.7215544616927	0.0852812821465269	1464.66281038176	2188.18839061735	34492.8326326685	545.371603454958	538.92393740866	-116.621318301319	3431.36855162202	104420.32619639	2213.21098870118	483.924476101102	"COURTHOUSE WASH NEAR MOAB, UTAH"	0.4	"160"	1014	0.668	677	1699	"4"	"none"	1	677	0.221175672105308	0.263549180232355	0.241938648281714	0.085928457636361	0.103911194038192	0.0833173009581613	0	0	0	0	0	677	677	9183000	1.60997547462767	1.60997547462767
9183500	9183500	0	1.77938423879526	69.5318	27.8712	26.3745	15.2829	0	0	0	0	0	0	0	0	0	0	0.71100931632026	2.28815627098083	0.902251780033112	0.170392352579604	0.362762689590454	0.210599467158318	0	0.118124368993755	11.3151000543633	890.114408863807	4039.87124990482	0.194311092190911	0.0552696751702099	0.220185584149986	0	0	0	0	0	0	0	0	0	0	0	0	18.9756528532842	0.353050019999228	6.60048805702593	17.1597121683524	0.156847007533881	2642.95704289169	7249.96049244534	29631.7938325865	1428.05020761502	1585.95080669273	25.7300655438504	35794.9612007211	46857.3251780625	30090.5970850928	10477.0833803623	"MILL CREEK AT SHELEY TUNNEL, NEAR MOAB, UT"	12.01	"27"	1586	0.579	919	78	"34"	"flow"	1	919	0.400841054021325	0.379315651255972	0.219797272614832	0	0	0	0	0	0	0	0	919	919	9183500	13.2169741039352	13.2169741039352
9184000	9184000	0.153482674339124	39.8113547892271	123.1788	26.4105	27.2358	69.0669	0	0	0	0	0	0.4311	0	0	0	0	0.957917445174224	2.1694278717041	1.26435285806656	0.211433476454481	0.371338158845901	0.249724626541138	0	0.257274790791922	20.7627588122227	930.412294357108	3991.20847647535	0.280677356817894	0.0960286997437871	0.46292219115627	0	0	0	0	0	0	0	0	0	0	0	0	14.719258275997	0.206788538699427	4.08697399132941	29.6903530840272	0.113957587517303	1937.09166009223	4095.0659428776	34374.5296686092	932.894934874381	1019.03821159069	-421.414426060857	10450.5939702809	83716.4312560866	7993.48232479472	2938.16556196452	"MILL CREEK NEAR MOAB, UT"	8.37	"74"	2112	0.668	1410	171	"19"	"none"	1	1410	0.214407836413409	0.2211078529747	0.560704439400286	0	0	0	0	0	0.00349979054837358	0	0	491	491	9184000	3.98607552598337	3.98607552598337
9186500	9186500	0	2.15435799930509	79.5325	39.8421	37.8936	1.7874	0	0	0	0	0	0	0	0	0	0	0.553649198898109	1.33985114097595	0.635412156581879	0.154968437099358	0.309873431921005	0.179554603993893	0	0.0311985666237073	9.27255853959416	996.915300082617	4052.80761785892	0.199095967057492	0.0687002168924653	0.202502121774117	0	0	0	0	0	0	0	0	0	0	0	0	17.9892237390816	0.319962077018511	5.34337448913378	15.1263243663597	0.154045142509357	2633.64030169237	6604.56196287626	29894.1572447434	1508.13372847931	1683.71815518187	-2071.94091927615	35148.9016737427	43316.9986479828	29598.8308001385	11383.4038886898	"INDIAN C AB COTTONWOOD CREEK, NR MONTICELLO, UT"	3.41	"31"	334	0.668	223	66	"7"	"none"	1	223	0.500953698173703	0.476454279696979	0.0224738314525508	0	0	0	0	0	0	0	0	223	223	9186500	2.80388520416182	2.80388520416182
9187550	9187550	40.8862589900282	325.218495939548	597.1611	140.2884	147.7233	281.853	24.0147	2.0934	0.0495	0	0.0756	0.9711	0	0	0.0035884788878579	0.044234294564733	1.13111357950986	13.5711679458618	1.44979870319366	0.216056243732716	0.380109220743179	0.246850803494453	8.28922044654282e-05	0.241834238700411	18.6595906000814	787.549109901871	3935.10091991235	0.246577179926824	0.0813715092962351	0.32236929029704	0.001407660344922	0.000925378428032234	0.000925378428032234	0.000738494185237451	0.00073698705424717	0.000245662351415724	0.000167291539921137	0.000726437137315207	0	7.68636805043061e-05	7.68636805043061e-05	0.00685593887478605	18.289668222693	0.293435622880914	3.79098569009689	24.0199238368599	0.115254283708542	2032.39451690134	3827.76552533921	35522.7038690664	1351.55106427968	1344.90593789231	-1098.13274875587	10262.2231774669	78909.1766932211	8033.27449307177	2765.5311886313	"INDIAN CREEK BLW BOGUS POCKET, NR MONTICELLO, UT"	13.1	"259"	7888	0.614	4841	375	"19"	"none"	1	4841	0.234925550240965	0.247375959351672	0.471988212226148	0.0402147762136549	0.00350558668339247	8.28922044654282e-05	0.000126599003183563	0	0.00162619433851267	0	0	4618	4618	9187550	7.73325657012823	7.73325657012823
9188500	9188500	192.71517689624	956.043573368876	1197.4905	202.8357	741.798	224.5689	0.0342	0	0	0	13.3722	0	0	0	0	2.85597255260063e-05	0.799978279393449	2.8855402469635	0.939531788229942	0.186498813848179	0.32678884267807	0.208126645535231	0	0.0822745566666291	9.66010980766919	973.254644684843	4071.67666746157	0.224574892243404	0.0841354482561657	0.226105843845943	0	0	0	0	0	0	0	0	0	0	0	4.50943034621151e-06	31.0428468149859	0.247286387047561	7.83594272618801	12.2367356614857	0.20314482169732	2838.47523527836	6880.8692145767	27272.2126561664	1179.1168365956	1239.53472848649	580.739658116361	41831.2171619495	17815.8048282155	38447.6382560113	7869.88809740449	"GREEN RIVER AT WARREN BRIDGE, NEAR DANIEL, WY"	445	"463"	107835	0.564	60790	139	"131"	"flow"	1	60790	0.169383974236121	0.619460446659076	0.187532928236174	2.85597255260063e-05	0	0	0.0111668526806684	0	0	0	0	60790	60790	9188500	50.7644945826293	50.7644945826293
9196500	9196500	0	33.9136850205397	196.2433	25.0308	160.6977	2.8935	0	0	0	0	0	0	0	0	0	0	0.687824235503592	1.40388417243958	0.778550088405609	0.182764606160672	0.260333240032196	0.194212842732668	0	0.000697093862567537	18.9684528748128	680.016836895259	3899.48303957809	0.300277767444799	0.12573830546062	0.30257083936114	0	0	0	0	0	0	0	0	0	0	0	0	47.4210574898427	0.313242955501333	10.8421436117218	13.414228527502	0.14955527984752	3178.99443031251	9501.22112541594	25725.2088130605	1671.82810462114	1720.90926364857	1299.44050816443	62943.3476665122	12304.3994866344	57458.4452207277	3321.07143205441	"PINE CREEK ABOVE FREMONT LAKE, WY"	443.54	"75"	1588	1	1588	4	"21"	"flow and dissolved-solids"	1	1588	0.127549832274529	0.81886973975672	0.01474445242207	0	0	0	0	0	0	0	0	1588	1588	9196500	8.09199600699744	8.09199600699744
9205000	9205000	22054.2199492932	1715.97865254837	3057.3075	950.5935	1273.4424	512.3952	70.0929	0.9531	0.0207	0	166.2948	4.7358	0	0	0.000318515556580422	0.0232516356303708	0.79000274020909	12.4716053009033	0.852663636207581	0.230450795700884	0.350593775510788	0.273285210132599	6.77066340235649e-06	0.402689032751858	14.4584107354582	794.014826460105	3988.75351269519	0.207134022338283	0.0781508238867042	0.218805468537267	0.000316749296562416	0.000192816718632326	0.000192816718632326	0.000274359056130271	0.000200470512043685	0.00019988175870435	0.000129231357984109	0.00016956096172858	4.4156500450151e-06	0.000141006424770815	0.00011392377116139	0.00770619245856035	14.6241463984346	0.422958138669583	8.46737641787253	15.1584746867435	0.188070850801594	2520.69250161878	4854.5184593315	33489.4058020801	636.747000752618	666.616933443981	1531.28132726058	25651.0555664405	39043.3853924539	22713.7271788876	6264.73899847797	"NEW FORK RIVER NEAR BIG PINEY, WY"	1036.21	"1217"	50864	1	50864	50	"42"	"flow"	1.01260631234608	51505.207471171	0.310925054153042	0.416524147472899	0.167596880588557	0.0229263494103881	0.000311744893178066	6.77066340235649e-06	0.0543925660078353	0	0.0015490100357913	0	0	49917.207471171	49276	9205000	16.1174497494936	16.3271792160818
9209400	9209400	27187.6332486441	7559.97811535707	5466.8449	327.6063	1065.9573	2816.2818	785.0592	48.6369	2.2257	0.5049	406.4679	3.1941	0	0	0.00939618755234852	0.156042729509301	1.56025733391353	29.7370567321777	1.98989367485046	0.237272117243058	0.361809819936752	0.273797214031219	0.000426882423534642	0.485550522935085	18.185383977253	838.72202210133	3988.73142253605	0.267993920954297	0.11814501999133	0.353081976040696	0.00683736244282328	0.00440826481102473	0.00440826481102473	0.00671306771479835	0.00400344264385478	0.00334163495291407	0.00198657547427402	0.00287211367565961	3.78646191334237e-06	0.00210049858923197	0.00134123066121741	0.0371104546975532	9.45463218122113	0.63824066692855	6.65633082613709	15.6059813969954	0.185087992863263	2354.15929278032	4560.04424615	31107.8048011335	553.805875225482	581.948252035892	1042.88627279077	23428.7624528829	41725.7445064701	20510.7263917583	5118.61177802723	"GREEN RIVER NEAR LA BARGE, WY"	1528.74	"3869"	242510	1	242510	161	"63"	"flow"	1.00401689065541	243484.136152844	0.059926027899566	0.194985831772912	0.51515670400673	0.143603708237634	0.00889670383734501	0.000407126970073726	0.0743514600167274	9.23567449297857e-05	0.000584267536106612	0	0	131830.136152844	130856	9209400	23.9362927600159	24.114482588091
9210500	9210500	1.09334866376958	56.2270513942842	397.4704	20.5182	84.6063	285.0624	4.9437	0.0171	0	0	2.0547	0	0	0	4.30220715806762e-05	0.0124809293975099	1.31123422690549	6.11245822906494	1.60677471756935	0.209634102383665	0.311566352844238	0.244816675782204	0	0.210235277897423	9.452158899342	780.045582050864	3955.83224633401	0.0922642289840954	0.0310324995270088	0.0956539153607413	0	6.79295867063308e-06	6.79295867063308e-06	2.03788760118993e-05	2.03788760118993e-05	0	0	2.03788760118993e-05	0	0	0	0.000384934324669208	15.663894879878	0.342676650554295	5.60739338987441	14.3345205774315	0.180453083414489	2471.56629773328	5933.16638521811	21833.9889686824	1005.22280178748	1078.6345700008	795.33739280335	34501.6593180436	36466.7822454394	31410.3402600641	11651.6681558218	"FONTENELLE C NR HERSCHLER RANCH, NR FONTENELLE, WY"	68.96	"151"	28350	0.578	16384	241	"109"	"flow"	1	16384	0.0516219572576977	0.212861888583401	0.717191519167214	0.0124379073259292	4.30220715806762e-05	0	0.00516944154835178	0	0	0	0	16384	16384	9210500	41.2206795776491	41.2206795776491
9211200	9211200	24.7190794611022	78.0155477877414	568.1526	5.0913	17.6706	63.4473	293.1804	128.5038	20.4246	5.2101	1.3896	1.4886	1.485	0	0.27391144562218	0.794990289580651	4.02335104435075	14.567084312439	5.00252294540405	0.236972465357856	0.33152511715889	0.259670376777649	0.0366699017130257	0.364186663935006	28.6109397013007	853.764740035271	3958.21341333956	0.161237315467711	0.0666423070139959	0.476648527173861	0.118934420083618	0.11241909303944	0.11241909303944	0.153286810620949	0.0463866573874695	0.0200528871996714	0.0150060036687327	0.0275994512741823	8.71244802892744e-05	0.019609344390926	0.00501837006466221	0.121391330427776	6.61345176360461	1.10288646320054	5.34370320322477	21.3161262017914	0.140135027661183	2133.48604180374	2631.25737542162	35975.2172335796	429.782056187421	451.8155286989	1214.45350253915	7892.91240622812	60501.4596593093	5590.03286661823	267.348707895894	"GREEN RIVER BELOW FONTENELLE RESERVOIR, WY"	1419.38	"4236"	474294	0.598	283587	203	"67"	"flow"	1	283587	0.00896114881811682	0.0311018553818112	0.111672990671872	0.516024040020234	0.226178318993876	0.0359491446488144	0.0024458217739389	0.00917024757081108	0.00262007073451745	0.00261373440867823	0	24693	24693	9211200	43.4619149855162	43.4619149855162
9215550	9215550	485.096954050544	1012.35239385282	2935.6505	376.4646	321.3144	1027.6443	1017.216	144.6066	2.0214	0.8685	7.695	20.4309	1.0296	0	0.050593931396125	0.405096042597714	2.22336755591796	10.8536596298218	3.13727140426636	0.260380853425715	0.345551460981369	0.295767575502396	0.000688569705419634	0.636187516191045	25.7101416971722	808.325910586686	3965.03450480024	0.10215786926952	0.0335936788115615	0.350826571487308	0.0394597040758088	0.0223217988653622	0.0223217988653622	0.0325136115487862	0.0113730500275833	0.00869694808697425	0.00450636068564701	0.00746972434218583	1.10367361509826e-05	0.00934106427178576	0.0028575949350919	0.0831244046251419	7.69746930056269	0.811406446333881	6.61455926146059	20.0086151931858	0.146889548452428	2254.91758983346	2985.51072942633	38290.400528263	340.931701630618	352.69381312401	1529.68089142899	11302.3378785482	56515.5613987502	8899.13256308008	2069.78929170727	"BIG SANDY RIVER BELOW FARSON, WY"	53.92	"1086"	38333	1	38333	722	"35"	"none"	1	38333	0.128238903098308	0.109452538713311	0.350056759140776	0.346504462980181	0.0492587928978603	0.000688569705419634	0.00262122483585836	0.000295845844047171	0.00695958187120708	0.00035072294879789	0	38333	38333	9215550	13.0577532986301	13.0577532986301
9216050	9216050	74.3265250025337	556.775232668896	1554.6837	0	0.0081	109.5264	876.1788	505.7055	38.2086	5.3091	3.087	6.759	9.8172	0	0.359584653778772	0.929491445751956	4.41685735423609	14.718581199646	5.32423543930054	0.281231198448768	0.33889502286911	0.301106721162796	0.0247101709498852	0.853383424551245	35.3812812113928	702.689819687449	4013.80964586655	0.391793842052888	0.146535337059236	0.848556590642843	0.326856195893737	0.13167160625663	0.13167160625663	0.313971710129848	0.15137895894837	0.141090821239073	0.0547484996465841	0.105122283072756	0.00224032708389494	0.0786395329159237	0.0376658609079133	0.293436536319253	5.4733142262359	1.13143583009802	3.12882615573271	24.8044653418376	0.14142326987443	2063.61502027546	2016.01452436299	42918.5645044821	127.167490499108	135.315412146965	353.197645625021	4276.88681965613	67976.4949412944	1819.55543888152	15.0436210000502	"BIG SANDY RIVER AT GASSON BRIDGE, NR EDEN, WY"	73.19	"1702"	79887	0.77	61505	853	"36"	"flow"	1	61505	0	5.21006298580219e-06	0.0704493139022426	0.563573670965998	0.325278704600814	0.0245764459999162	0.00198561289347795	0.00341490683924968	0.00434750811370827	0.00631459633879226	0	23172	23172	9216050	14.9046394453097	14.9046394453097
9217000	9217000	25.6024078918639	6320.16430845029	9852.735	0.0099	10.1394	1031.6133	3397.0095	3127.2156	2269.3968	0.5859	0.4347	0	1.0674	0	0.547895147895483	0.892717595672674	6.26324631744816	63.1264266967773	7.6112813949585	0.219203648974937	0.34913831949234	0.267396301031113	0.230483200857427	0.346332475195973	33.2507403980613	822.629071839355	3962.80367790405	0.288164311736792	0.109365775086816	0.674898949378015	0.226532886553835	0.153050335769713	0.153050335769713	0.444891291605833	0.186594209628088	0.0837956059916358	0.0496801852480555	0.0941264735121771	0.00247801245035008	0.0388450009058399	0.0169368606787861	0.164494518527089	7.05537150392118	1.24488431345036	3.5509756363131	24.5802194943688	0.132353935124021	2101.16798551408	2225.22158084847	38112.0385580467	324.262835139803	340.812028367116	408.213482032554	5042.75160286354	71477.3395362253	2838.03164028103	169.490624732302	"GREEN RIVER NEAR GREEN RIVER, WY"	1463.81	"13854"	346385	1	346385	240	"25"	"flow and dissolved-solids"	1	346385	1.00479714515817e-06	0.001029094967032	0.104703242297697	0.344778328047999	0.317395687593343	0.230331659178898	4.41197291919452e-05	5.94657219543609e-05	0	0.000108335401287054	0	1293	1293	9217000	0.131232596837325	0.131232596837325
9217900	9217900	0	44.3578812120619	327.4367	151.7211	163.7856	10.5129	0	0	0	0	0	0	0	0	0	0	0.581919564857477	1.94505214691162	0.662638306617737	0.17103539328861	0.285761475563049	0.183987509459257	0	0.00687705440471395	11.559565381823	1052.42964645865	4121.20428337886	0.322388724293886	0.147774211015442	0.322388724293886	0	0	0	0	0	0	0	0	0	0	0	0	25.407256929157	0.16290726568989	7.27643481893199	11.6734966721707	0.178766221688909	3187.75023024294	8355.4975771303	27261.3969991064	1383.35464322773	1408.42056826889	-1425.28078050713	55268.1057663699	13447.3499369599	49478.2088845106	10177.8333000228	"BLACKS FORK NEAR ROBERTSON, WY"	134.96	"129"	11007	0.63	6934	52	"54"	"flow"	1	6934	0.463360093721932	0.500205383208419	0.0321066636696497	0	0	0	0	0	0	0	0	6934	6934	9217900	21.1766121512952	21.1766121512952
9220000	9220000	0	7.39534715828551	143.3257	62.9532	75.3912	2.7198	0	0	0	0	0	0	0	0	0	0	0.577432163468324	1.50901293754578	0.656060442328453	0.182871288991816	0.268625497817993	0.194841969758272	0	0.000627940418222273	9.06087827534947	964.015509860341	4108.04118333607	0.179170239531361	0.0640750402754007	0.179170239531361	0	0	0	0	0	0	0	0	0	0	0	0	20.4970955008299	0.119658797990363	6.54266558035781	11.5497182582324	0.189399730611899	3159.33297935936	7690.21878032385	28736.6894299849	957.160433732151	973.909788835125	-2299.50038482579	49121.7877238644	15637.0370521299	43989.6879634745	10278.1263939967	"EAST FORK OF SMITHS FORK NEAR ROBERTSON, WY"	70.83	"53"	2060	0.677	1394	20	"27"	"flow"	1	1394	0.439231763738115	0.526013129536433	0.0189763594386771	0	0	0	0	0	0	0	0	1394	1394	9220000	9.7260993666872	9.7260993666872
9223000	9223000	0	192.355141059447	334.2182	0.0171	53.0811	278.1441	1.5084	0	0	0	0	0	0	0	0	0.00451321920828967	1.42743123831004	3.27983784675598	1.7143896818161	0.172968602921132	0.305166363716125	0.192188888788223	0	0.0270766223981818	6.23551415519186	713.022514152487	3900.5480183318	0.118703589451442	0.0255928611906832	0.119339102418719	0	0	0	0	0	0	0	0	0	0	0	2.69285155625876e-06	18.7994797583929	0.114080860761457	7.1204086550029	12.9544098665718	0.192519430084829	2583.04671926091	7353.6228068093	19292.2488523397	939.290789049885	1030.55217152903	807.868005684259	47747.3123408437	26574.4382945979	43396.8860453521	15595.595085759	"HAMS FORK BELOW POLE CREEK, NEAR FRONTIER, WY"	50.15	"127"	25013	0.581	14536	294	"115"	"flow"	1	14536	5.11641795689163e-05	0.158821691936585	0.832223080610212	0.00451321920828967	0	0	0	0	0	0	0	14536	14536	9223000	43.4925446908636	43.4925446908636
9224700	9224700	5972.89562244422	5029.11675917042	6922.248	167.112	539.7192	1042.7418	1366.5015	1911.447	1610.8119	161.1189	80.4546	1.8981	10.1889	0	0.53357907720151	0.738815020785155	5.68314175481997	68.0987854003906	7.77212858200073	0.206210701638912	0.324367374181747	0.252973034977913	0.238558933456299	0.278604898293156	22.7239882891089	898.739986357734	4007.05498182671	0.161164176724093	0.0627594243950809	0.391203840139793	0.221491399903615	0.150819488120044	0.150819488120044	0.334998240455991	0.127584016059523	0.0764833476061534	0.036263421940387	0.0544836735118418	0.00218803198036245	0.0294235629812743	0.0133401172567062	0.103694305664865	6.09010652688923	1.00504754890856	3.04466845604911	20.4669086142674	0.155514081196316	2179.05049764729	3161.37462189413	34464.3216672095	350.067403873854	369.312766191345	-446.497574437542	11367.1724779222	58035.9961621676	8923.7377255489	1988.7793163519	"BLACKS FORK NEAR LITTLE AMERICA, WY"	308.3	"3068"	135922	1	135922	448	"44"	"flow"	1	135922	0.0241412905171846	0.0779687754613819	0.150636296185863	0.19740718622043	0.276130962080526	0.232700692029526	0.0116226116140306	0.0232755168552181	0.000274202831218991	0.00147190623624002	0	113058	113058	9224700	16.332555551318	16.332555551318
9229500	9229500	1359.48030185289	669.540527056367	1367.0524	208.3536	348.219	133.5024	400.5882	181.6713	18.279	36.6282	31.914	3.9816	0.5463	0	0.173456994040609	0.490809715852882	2.610904346814	16.0134792327881	4.16034126281738	0.174313828352586	0.288768172264099	0.197987079620361	0.0133796626961776	0.0117693367130624	14.5149789635203	1017.26907159003	4072.33737018658	0.153460906107184	0.0482426277149288	0.184236171195779	0.00305277251991218	0.0632497335142384	0.0632497335142384	0.0502775899446137	0.030817399537867	0.000944733354771185	0.00856514351607883	0.01521580299336	0	0.000666250979113895	0.000271898867958536	0.0124606050214315	10.2142262586425	0.697964872945518	5.80422366994602	15.0343506158596	0.162926428122986	2596.09602020917	4664.6943555577	36544.9367308499	648.813915566074	686.972015802061	-1918.56446040124	22007.7372560793	41230.1621748303	19077.0063899557	3496.32607188704	"HENRYS FORK NEAR MANILA, UT"	132.51	"515"	57208	0.715	40898	313	"79"	"flow"	1	40898	0.152410836629232	0.254722496372487	0.0976571198002359	0.293030610969996	0.132892711354737	0.0133711041361692	0.0233451182997813	0.0267935596323886	0.00291254380592873	0.000399618917314362	0	40898	40898	9229500	29.9169219848486	29.9169219848486
9230300	9230300	6.20478466081033	0.700381099280151	65.1491	3.987	5.967	11.3373	27.4815	3.7251	0	2.4687	4.2309	5.6664	0.261	0	0.0990773471928239	0.65906052424362	2.95911745463989	7.81306743621826	3.90730738639832	0.167422619125568	0.258363753557205	0.181408688426018	0	0.000607836485845545	11.893151290697	894.594010834116	4081.94258803313	0.131195979683526	0.0512516673292494	0.144651269165652	0	0.0460988716651496	0.0460988716651496	0.00547052837260991	0.0043791855912054	0	0.00185113838871143	0.00272144972071755	0	0	0	0.000690723279369938	6.74775034598184	1.13090956799002	4.89007326203943	18.7765609694266	0.155440672558488	2165.99413394153	3091.13287257363	41402.3992422423	634.441154775445	660.991003734207	231.333970640897	8207.16005195954	59535.7559420798	6400.36934731998	854.520780220826	"BIRCH SPRING DRAW AT FGNRA BOUNDARY NR MANILA, UT"	7.52	"25"	19695	0.772	15203	2054	"606"	"flow"	1	15203	0.0611980825521765	0.0915899068444537	0.174020823004462	0.421824706711221	0.0571780730662434	0	0.0649418027263615	0.0378930791062348	0.0869758753382625	0.00400619502034564	0	15203	15203	9230300	233.357022583581	233.357022583581
9234500	9234500	59.1454492422566	1903.86185896342	4773.8713	142.3935	396.8289	693.5373	1127.3418	1224.0738	1031.0211	1.2672	2.5299	3.3741	0.9792	0	0.472853405159875	0.710050897266543	5.37928510694922	42.1788101196289	7.51641345024109	0.200150476798955	0.319392293691635	0.235285058617592	0.216101028948979	0.187984602768826	25.1256803891041	871.453447832841	3963.21328946848	0.210568160897006	0.071481231594995	0.432588159634718	0.175680249276934	0.110423399977289	0.110423399977289	0.333939542944947	0.135746055826851	0.0643336363089638	0.0298908351383499	0.060248084191126	0.00125275685584569	0.0265113137842656	0.0110018257090425	0.0999782922509872	8.69064538223887	1.12937029678565	4.54885904738408	20.4300021822123	0.145018168223664	2151.61732390237	2972.79712595692	38915.5870395724	548.820486084837	594.05230989037	-998.835968527299	8640.13575758093	64501.4487509473	6545.20537395531	1161.26591614003	"GREEN RIVER NEAR GREENDALE, UT"	2307.83	"19148"	1053339	0.63	663546	292	"35"	"flow and dissolved-solids"	1	663546	0.0298276788484013	0.0831251776728878	0.145277753926881	0.236148343588567	0.256411143718935	0.215971699949263	0.000529947256852107	0.000265444944022685	0.000706784868708128	0.000205116547653893	0	125138	125138	9234500	26.2131071694371	26.2131071694371
9235600	9235600	0	50.6019913951611	64.3792	9.0882	26.3817	28.6722	0.2142	0	0	0	0	0	0	0	0	0.00332716156771131	1.06051157746603	2.95588278770447	1.50069743394852	0.188273759340537	0.299704164266586	0.218558937311172	0	0.114339724631558	5.16220789573049	928.878851021578	4023.19485703623	0.0285045480527872	0.00489288465839899	0.0285045480527872	0	0	0	0	0	0	0	0	0	0	0	0	17.1783871534066	0.259141051298546	7.05231910131941	17.2702025666205	0.186725622314308	2481.54353027992	5025.88550298725	34711.3184838438	962.285482300069	970.37215485874	518.242305223078	19599.1014879334	44475.1015389282	16488.3713613156	2898.11619974291	"POT CREEK ABOVE DIVERSIONS, NEAR VERNAL, UTAH"	5.31	"24"	461	0.668	308	59	"13"	"none"	1	308	0.141166712230037	0.409786079976141	0.445364341277928	0.00332716156771131	0	0	0	0	0	0	0	308	308	9235600	4.78415388821234	4.78415388821234
9237450	9237450	1135.05178810955	859.098891601547	532.9897	3.0123	253.8954	235.1925	9e-04	0	0	0	37.4994	0.7443	0	0	0	1.6885879783418e-06	1.05614862246568	2.46827006340027	1.25985771417618	0.184698604789307	0.319396942853928	0.229249201714993	0	0.136574684276263	5.64919911146257	953.192715554326	4051.61025995347	0.170332935139272	0.0836948631465111	0.170437627593929	0	0	0	0	0	0	0	0	0	0	0	0	14.0166350650368	0.136130285867027	5.80410297532756	8.87265238611318	0.202896296871714	2742.78831872752	7297.58200835986	27028.0343229876	780.525117924113	832.815032354421	-898.081373056196	39619.1338889307	28657.0928511164	35425.7847716758	9237.06486499183	"YAMPA RIVER ABOVE STAGECOACH RESERVOIR, CO"	72.77	"204"	18181	1	18181	254	"89"	"flow"	1	18181	0.00565170396350999	0.476360800218091	0.44127025344017	1.6885879783418e-06	0	0	0.0703567067055892	0	0.00139646225808866	0	0	18181	18181	9237450	34.1113533713691	34.1113533713691
